architecture,source_dataset,test_dataset,eval_type,seed,mae,mse,rmse,r2,n_samples,total_params,model_size_mb,avg_inference_ms_sample,framework
CNN_KAN,Biofilms,EPFL,cross-dataset,789,0.5378931164741516,0.320795863866806,0.5663884390299699,0.0522337555885314,2130,69975,0.2669334411621094,5.636912556321408,proposed_pipelines
CNN_KAN,Biofilms,EPFL,cross-dataset,1024,1.1698347330093384,1.494198203086853,1.2223740029495282,-3.414491653442383,2130,69975,0.2669334411621094,5.947870715683055,proposed_pipelines
CNN_KAN,Biofilms,NFFA,cross-dataset,42,0.5447106957435608,0.7357420325279236,0.8577540629620611,0.9385240077972412,1930,69975,0.2669334411621094,4.607926131530129,proposed_pipelines
CNN_KAN,Biofilms,NFFA,cross-dataset,123,0.4102659821510315,0.4561513662338257,0.6753897883695205,0.961885631084442,1930,69975,0.2669334411621094,4.58092343621921,proposed_pipelines
CNN_KAN,Biofilms,NFFA,cross-dataset,456,0.5761634707450867,0.7709891200065613,0.8780598612888311,0.9355788826942444,1930,69975,0.2669334411621094,4.5975565292674645,proposed_pipelines
CNN_KAN,Biofilms,NFFA,cross-dataset,789,0.4290456473827362,0.6134945750236511,0.7832589450645624,0.9487385749816896,1930,69975,0.2669334411621094,4.686553614127203,proposed_pipelines
CNN_KAN,Biofilms,NFFA,cross-dataset,1024,0.3867072463035583,0.4437569379806518,0.6661508372588387,0.9629212617874146,1930,69975,0.2669334411621094,4.69443625119066,proposed_pipelines
CNN_KAN,EPFL,Biofilms,cross-dataset,42,2.9441049098968506,12.988163948059082,3.603909536608693,0.0856664180755615,140,69975,0.2669334411621094,4.0063057626996725,proposed_pipelines
CNN_KAN,EPFL,Biofilms,cross-dataset,123,3.49222183227539,16.64515495300293,4.0798474178580415,-0.1717764139175415,140,69975,0.2669334411621094,3.6751627922058105,proposed_pipelines
CNN_KAN,EPFL,Biofilms,cross-dataset,456,1.3466923236846924,2.7501866817474365,1.6583686808871652,0.8063938617706299,140,69975,0.2669334411621094,4.191647257123675,proposed_pipelines
CNN_KAN,EPFL,Biofilms,cross-dataset,789,2.006704568862915,6.8207783699035645,2.611661993808457,0.5198346376419067,140,69975,0.2669334411621094,3.651399271828788,proposed_pipelines
CNN_KAN,EPFL,Biofilms,cross-dataset,1024,1.8097890615463257,4.325113296508789,2.079690673275425,0.6955230236053467,140,69975,0.2669334411621094,3.963540281568255,proposed_pipelines
CNN_KAN,EPFL,EPFL,in-domain,42,0.0153942070901393,0.0003872299275826,0.0196781586430912,0.9988559484481812,2130,69975,0.2669334411621094,5.876770713519603,proposed_pipelines
CNN_KAN,EPFL,EPFL,in-domain,123,0.0166215859353542,0.0004370432870928,0.0209055802859624,0.9987087845802308,2130,69975,0.2669334411621094,5.9163608461478505,proposed_pipelines
CNN_KAN,EPFL,EPFL,in-domain,456,0.0153563236817717,0.0003688998694997,0.0192067662426481,0.998910129070282,2130,69975,0.2669334411621094,5.954526959450591,proposed_pipelines
CNN_KAN,EPFL,EPFL,in-domain,789,0.0123703470453619,0.0002487530000507,0.0157719054033044,0.9992650747299194,2130,69975,0.2669334411621094,5.87859120167477,proposed_pipelines
CNN_KAN,EPFL,EPFL,in-domain,1024,0.0139441015198826,0.0003113954735454,0.017646401149963,0.9990800023078918,2130,69975,0.2669334411621094,6.032235297798551,proposed_pipelines
CNN_KAN,EPFL,NFFA,cross-dataset,42,1.6684664487838743,5.055097579956055,2.2483544160020803,0.5776140689849854,1930,69975,0.2669334411621094,4.62925928244319,proposed_pipelines
CNN_KAN,EPFL,NFFA,cross-dataset,123,1.896703600883484,6.246072769165039,2.499214430409092,0.4781003594398498,1930,69975,0.2669334411621094,4.65121553351842,proposed_pipelines
CNN_KAN,EPFL,NFFA,cross-dataset,456,1.2678718566894531,2.689515352249145,1.6399741925558298,0.7752736806869507,1930,69975,0.2669334411621094,4.565237346708465,proposed_pipelines
CNN_KAN,EPFL,NFFA,cross-dataset,789,1.2672324180603027,2.9539082050323486,1.7186937496343986,0.7531819343566895,1930,69975,0.2669334411621094,4.605018289595688,proposed_pipelines
CNN_KAN,EPFL,NFFA,cross-dataset,1024,1.2659093141555786,2.750047445297241,1.6583267004113638,0.7702158093452454,1930,69975,0.2669334411621094,4.702703199238358,proposed_pipelines
CNN_KAN,NFFA,Biofilms,cross-dataset,42,0.1314847469329834,0.0368630364537239,0.1919974907485092,0.997404932975769,140,69975,0.2669334411621094,3.679546288081578,proposed_pipelines
CNN_KAN,NFFA,Biofilms,cross-dataset,123,0.1657344102859497,0.058120597153902,0.2410821377744565,0.9959084391593932,140,69975,0.2669334411621094,3.740465641021729,proposed_pipelines
CNN_KAN,NFFA,Biofilms,cross-dataset,456,0.22395721077919,0.0908374488353729,0.3013925162232349,0.9936052560806274,140,69975,0.2669334411621094,3.900999682290213,proposed_pipelines
